gene,traj,<Q>,Qmode,Qthreshold,MisfoldingProp,num_frames,num_misfolded_frames,Folded,NativeFolded
P0A6B4,9,0.9046824876057159,0.9097222222222222,0.8470859226457471,0.5298087739032621,2667,1413,1.0,1.0
Q46856,20,0.9354777461327972,0.9404255319148936,0.940115563935519,0.5830521184851893,2667,1555,1.0,1.0
Q46856,28,0.9341063750009972,0.9382978723404256,0.940115563935519,0.6381702287214098,2667,1702,0.0,0.0
P0A6L2,24,0.7230856593086636,0.617363344051447,0.8797711794708576,0.7176602924634421,2667,1914,0.0,0.0
P0A6B4,7,0.8886909969587135,0.8923611111111112,0.8470859226457471,0.9208848893888264,2667,2456,1.0,0.0
P0A6B4,16,0.7836507415739697,0.7777777777777778,0.8470859226457471,0.9715035620547432,2667,2591,0.0,0.0
Q46856,6,0.9487311426497221,0.948936170212766,0.940115563935519,0.9898762654668166,2667,2640,1.0,0.0
Q46856,23,0.9473079162976968,0.951063829787234,0.940115563935519,0.9932508436445444,2667,2649,1.0,0.0
P0A6B4,35,0.8436419405907595,0.8576388888888888,0.8470859226457471,0.9955005624296963,2667,2655,1.0,0.0
P60546,17,0.7523860653781914,0.7556818181818182,0.8148404446409644,0.995875515560555,2667,2656,0.0,0.0
P60546,13,0.7497997409414732,0.7443181818181818,0.8148404446409644,0.9966254218222722,2667,2658,0.0,0.0
Q46856,39,0.9316739662861292,0.9340425531914892,0.940115563935519,0.9973753280839895,2667,2660,0.0,0.0
P0AES0,22,0.8835731027948897,0.8784440842787682,0.8332697885855036,0.9977502812148481,2667,2661,1.0,0.0
P37747,28,0.9149851638915506,0.925925925925926,0.8847241531859102,0.9981252343457068,2667,2662,1.0,0.0
P60546,42,0.7476331083614548,0.75,0.8148404446409644,0.9981252343457068,2667,2662,0.0,0.0
P60546,1,0.7531466237174899,0.7613636363636364,0.8148404446409644,0.9985001874765654,2667,2663,0.0,0.0
P37747,32,0.9157651589847565,0.9197530864197532,0.8847241531859102,0.9985001874765654,2667,2663,1.0,0.0
P60546,49,0.7489369226573951,0.7613636363636364,0.8148404446409644,0.9985001874765654,2667,2663,0.0,0.0
P60546,18,0.7401468282373794,0.75,0.8148404446409644,0.9985001874765654,2667,2663,0.0,0.0
P60546,27,0.7454025633159492,0.7613636363636364,0.8148404446409644,0.9988751406074241,2667,2664,0.0,0.0
P37747,39,0.9153404435556667,0.9290123456790124,0.8847241531859102,0.9988751406074241,2667,2664,1.0,0.0
P0A6B4,39,0.8888771716035496,0.8958333333333334,0.8470859226457471,0.9992500937382827,2667,2665,1.0,0.0
P37747,1,0.9142329431043341,0.9228395061728396,0.8847241531859102,0.9992500937382827,2667,2665,1.0,0.0
P60546,3,0.7996514640215427,0.8125,0.8148404446409644,0.9992500937382827,2667,2665,0.0,0.0
P37747,38,0.9124426576307592,0.9166666666666666,0.8847241531859102,0.9996250468691413,2667,2666,1.0,0.0
P37747,33,0.9137040740277836,0.9166666666666666,0.8847241531859102,0.9996250468691413,2667,2666,1.0,0.0
P0A6B4,14,0.8853411552722578,0.8993055555555556,0.8470859226457471,0.9996250468691413,2667,2666,1.0,0.0
P31142,1,0.8718040312528501,0.8918918918918919,0.8106354097204544,0.9996250468691413,2667,2666,1.0,0.0
P37747,27,0.909872377063978,0.9135802469135802,0.8847241531859102,0.9996250468691413,2667,2666,1.0,0.0
P0A6L2,1,0.2574746484663693,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,2,0.25379022155992553,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,3,0.2504915985180309,0.2282958199356913,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,4,0.2536081703613415,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,5,0.2602861941292708,0.2379421221864952,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,6,0.2549717458951071,0.2636655948553054,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,7,0.25408078009541407,0.2443729903536977,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,8,0.24805500598598806,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,9,0.24738949431964086,0.2572347266881029,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,10,0.24133237364622023,0.2508038585209003,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,11,0.2538794387036025,0.2604501607717042,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,12,0.24498304271451593,0.22508038585209,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,13,0.243170970188212,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,14,0.2486397399681953,0.2347266881028939,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,15,0.2553334370181219,0.2636655948553054,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,16,0.25515138581953783,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,17,0.24639484373135026,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,18,0.26372708234621794,0.2379421221864952,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,19,0.2488338475375465,0.2540192926045016,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,20,0.2548258638088245,0.2443729903536977,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,21,0.23901031663646544,0.2186495176848874,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,22,0.24298650771547448,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,23,0.25163454246675754,0.2604501607717042,0.8797711794708576,1.0,2667,2667,0.0,0.0
P60546,38,0.8604066537137404,0.8863636363636364,0.8148404446409644,1.0,2667,2667,1.0,0.0
P60546,41,0.8214946143095748,0.8068181818181818,0.8148404446409644,1.0,2667,2667,0.0,0.0
P60546,32,0.7788756519071479,0.7840909090909091,0.8148404446409644,1.0,2667,2667,0.0,0.0
P0AES0,17,0.8626699215272322,0.8638573743922204,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,18,0.8731339700851819,0.880064829821718,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,5,0.8678433024072965,0.8703403565640194,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,6,0.8630029431086106,0.8622366288492707,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,9,0.8791921674296385,0.8768233387358185,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,1,0.8666692190218525,0.8654781199351702,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,2,0.8780290227092764,0.873581847649919,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0ACP7,42,0.9033542050018314,0.907514450867052,0.796415051870682,1.0,2667,2667,1.0,0.0
P0AES0,30,0.8732409259215369,0.8784440842787682,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,32,0.8641752033832076,0.8622366288492707,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,34,0.8785522555223547,0.8784440842787682,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,19,0.8856125561290252,0.880064829821718,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,20,0.8718693388610055,0.8833063209076175,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,11,0.8673012307821328,0.8687196110210696,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,14,0.8754553978969808,0.8752025931928687,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0A6B4,32,0.8943986168395618,0.90625,0.8470859226457471,1.0,2667,2667,1.0,0.0
P0A6B4,12,0.8878577677790277,0.8993055555555556,0.8470859226457471,1.0,2667,2667,1.0,0.0
P0A6B4,13,0.903522476357122,0.9131944444444444,0.8470859226457471,1.0,2667,2667,1.0,0.0
P0AES0,29,0.6724580821238512,0.6693679092382496,0.8332697885855036,1.0,2667,2667,0.0,0.0
P0A6B4,44,0.9024054284881057,0.90625,0.8470859226457471,1.0,2667,2667,1.0,0.0
Q46856,32,0.9019529473709402,0.9106382978723404,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,13,0.9052676926022547,0.9127659574468086,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,16,0.9082681154217426,0.9063829787234042,0.940115563935519,1.0,2667,2667,0.0,0.0
P21599,20,0.41104914795703446,0.3880070546737213,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,21,0.4216860458580243,0.400352733686067,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,22,0.40852631516298554,0.4038800705467372,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,23,0.4158666674602182,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,24,0.402066143848421,0.4091710758377425,0.7736989530048987,1.0,2667,2667,0.0,0.0
P0ACP7,5,0.9034669076770028,0.9046242774566474,0.796415051870682,1.0,2667,2667,1.0,0.0
P0ACP7,6,0.9040336720915666,0.907514450867052,0.796415051870682,1.0,2667,2667,1.0,0.0
P21599,28,0.4342241611332974,0.4091710758377425,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,29,0.41174218302077314,0.4215167548500881,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,30,0.42654588811319216,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,31,0.42170456206201734,0.3915343915343915,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,32,0.5186765675454589,0.5908289241622575,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,17,0.42103268837427066,0.4179894179894179,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,18,0.421877820827952,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,19,0.4373011574611374,0.419753086419753,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,36,0.4084304276780217,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,37,0.4152787779834399,0.4038800705467372,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,38,0.4380067570918714,0.419753086419753,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,39,0.4193139878679185,0.3844797178130511,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,40,0.4047040416244265,0.4144620811287478,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,25,0.41331936682517856,0.3915343915343915,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,26,0.41712775321074275,0.4144620811287478,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,27,0.4291963504561929,0.400352733686067,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,44,0.4252398344386845,0.3968253968253968,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,45,0.41196503876168916,0.4091710758377425,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,46,0.4171337048477405,0.4162257495590828,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,47,0.4031784386740016,0.400352733686067,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,48,0.4325160413149415,0.3985890652557319,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,33,0.4131408177152458,0.4144620811287478,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,34,0.40714289020750705,0.4056437389770723,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,35,0.4312318103094256,0.4126984126984127,0.7736989530048987,1.0,2667,2667,0.0,0.0
P31142,0,0.8637754740116945,0.8648648648648649,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,2,0.4914748832071667,0.5472972972972973,0.8106354097204544,1.0,2667,2667,0.0,0.0
P31142,3,0.8606795772150103,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,4,0.884136949097579,0.8716216216216216,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,5,0.41393305566533917,0.4391891891891892,0.8106354097204544,1.0,2667,2667,0.0,0.0
P31142,6,0.8535580011957965,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P37747,7,0.9098550181227347,0.9166666666666666,0.8847241531859102,1.0,2667,2667,1.0,0.0
P31142,22,0.5378271972760161,0.4121621621621621,0.8106354097204544,1.0,2667,2667,0.0,0.0
P31142,7,0.8538341491097398,0.8445945945945946,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,8,0.8558533223887554,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,9,0.8559445272043698,0.8648648648648649,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,10,0.8409616027726264,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,11,0.8605174353205849,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,13,0.8772509855187021,0.8851351351351351,0.8106354097204544,1.0,2667,2667,1.0,0.0
P21599,49,0.4190792288530071,0.4285714285714285,0.7736989530048987,1.0,2667,2667,0.0,0.0
P31142,27,0.8837366612957165,0.8783783783783784,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,29,0.8719991082195807,0.8716216216216216,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,30,0.722448545283191,0.7297297297297297,0.8106354097204544,1.0,2667,2667,0.0,0.0
P31142,16,0.8589492191854396,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,17,0.8510473352993039,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,18,0.8553111604292706,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,20,0.8596079206315426,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,21,0.8595065819475268,0.8648648648648649,0.8106354097204544,1.0,2667,2667,1.0,0.0
P0ACP7,11,0.8998701751876391,0.907514450867052,0.796415051870682,1.0,2667,2667,1.0,0.0
P0ACP7,0,0.8423593004631645,0.8641618497109826,0.796415051870682,1.0,2667,2667,1.0,0.0
P0ACP7,1,0.8873612619231844,0.8901734104046243,0.796415051870682,1.0,2667,2667,1.0,0.0
P0A8I5,41,0.8602394212918508,0.8780487804878049,0.8407496031199265,1.0,2667,2667,1.0,0.0
P0A8I5,45,0.9019012867294026,0.902439024390244,0.8407496031199265,1.0,2667,2667,1.0,0.0
P0A8I5,10,0.8857362341902383,0.8878048780487805,0.8407496031199265,1.0,2667,2667,1.0,0.0
P31142,24,0.8500111472552419,0.8445945945945946,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,25,0.8567577701435969,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P0A6L2,44,0.24776083053926937,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,45,0.24641292828750105,0.2122186495176848,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,46,0.24402817814975697,0.1961414790996784,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,47,0.2542640369310749,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,48,0.23470980918381984,0.2282958199356913,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,33,0.2504240828417348,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,34,0.2504711026877267,0.2347266881028939,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,35,0.24093089649967384,0.2057877813504823,0.8797711794708576,1.0,2667,2667,0.0,0.0
P31142,34,0.8862498606593094,0.8918918918918919,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,35,0.8592988376452944,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,36,0.8573734026489933,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,38,0.8416861743633396,0.831081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P0A6L2,49,0.2455882725270273,0.2347266881028939,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,41,0.2488627828273877,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,42,0.24834797579563003,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,43,0.23954803077268072,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
P31142,39,0.8573201998398848,0.8581081081081081,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,40,0.856899644301219,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,41,0.47310217979509317,0.527027027027027,0.8106354097204544,1.0,2667,2667,0.0,0.0
P31142,43,0.8794855035012514,0.8783783783783784,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,44,0.882492728949422,0.8783783783783784,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,45,0.8580523718318994,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,46,0.8618399051469918,0.8648648648648649,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,31,0.5710586852319135,0.5743243243243243,0.8106354097204544,1.0,2667,2667,0.0,0.0
P37747,8,0.9127678484633864,0.9135802469135802,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,10,0.9390342410902341,0.9444444444444444,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,12,0.91132589907743,0.925925925925926,0.8847241531859102,1.0,2667,2667,1.0,0.0
P31142,47,0.8518707121069325,0.8513513513513513,0.8106354097204544,1.0,2667,2667,1.0,0.0
P31142,48,0.8585463979164767,0.8716216216216216,0.8106354097204544,1.0,2667,2667,1.0,0.0
P37747,0,0.9246702958426493,0.9351851851851852,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,4,0.926092571761863,0.9382716049382716,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,24,0.8755097742411828,0.8796296296296297,0.8847241531859102,1.0,2667,2667,0.0,0.0
P37747,25,0.9140026478171711,0.910493827160494,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,26,0.9257477074624931,0.925925925925926,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,13,0.9238544256042069,0.9290123456790124,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,15,0.8900021756539692,0.904320987654321,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,18,0.9416797437357368,0.9537037037037036,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,40,0.9117679734477635,0.9166666666666666,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,41,0.9106477431061859,0.9166666666666666,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,43,0.9094997384586184,0.9197530864197532,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,29,0.9109590467858184,0.9197530864197532,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,31,0.9025654200632328,0.9012345679012346,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,34,0.9405433117156652,0.9444444444444444,0.8847241531859102,1.0,2667,2667,1.0,0.0
P0A6L2,28,0.2462995984022897,0.2443729903536977,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,29,0.24578358573345532,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,30,0.2524182065666229,0.2154340836012861,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,31,0.24805621162306477,0.2347266881028939,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,32,0.2495307057678883,0.2379421221864952,0.8797711794708576,1.0,2667,2667,0.0,0.0
P37747,37,0.9355670818925412,0.941358024691358,0.8847241531859102,1.0,2667,2667,1.0,0.0
P0A6L2,36,0.24867832035465015,0.2218649517684887,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,37,0.2409960009018165,0.247588424437299,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,38,0.25290046139730926,0.2508038585209003,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,39,0.2634895718421049,0.2508038585209003,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,40,0.24652022998732873,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,25,0.24018340151211,0.2379421221864952,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,26,0.2428092790651972,0.2411575562700964,0.8797711794708576,1.0,2667,2667,0.0,0.0
P0A6L2,27,0.25692970050769376,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
Q46856,7,0.830592186614971,0.8489361702127659,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,8,0.9413533414706141,0.946808510638298,0.940115563935519,1.0,2667,2667,1.0,0.0
P60546,44,0.8216927429525855,0.8181818181818182,0.8148404446409644,1.0,2667,2667,1.0,0.0
P60546,45,0.8153441047141834,0.8238636363636364,0.8148404446409644,1.0,2667,2667,1.0,0.0
Q46856,0,0.8313181596981228,0.8425531914893617,0.940115563935519,1.0,2667,2667,0.0,0.0
P37747,47,0.923095261240493,0.9320987654320988,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,48,0.9247964374823519,0.9290123456790124,0.8847241531859102,1.0,2667,2667,1.0,0.0
Q46856,1,0.8156522987818012,0.8319148936170213,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,3,0.8047706802607122,0.8063829787234043,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,5,0.911018835411531,0.9127659574468086,0.940115563935519,1.0,2667,2667,0.0,0.0
P60546,15,0.770549988069673,0.7784090909090909,0.8148404446409644,1.0,2667,2667,0.0,0.0
P37747,46,0.9214496336106135,0.9320987654320988,0.8847241531859102,1.0,2667,2667,1.0,0.0
P37747,19,0.9245557268304424,0.9382716049382716,0.8847241531859102,1.0,2667,2667,1.0,0.0
P60546,20,0.8695887445887447,0.8806818181818182,0.8148404446409644,1.0,2667,2667,1.0,0.0
P60546,23,0.8194941541398234,0.8125,0.8148404446409644,1.0,2667,2667,0.0,0.0
P60546,26,0.8679632375498517,0.8806818181818182,0.8148404446409644,1.0,2667,2667,1.0,0.0
P0AES0,49,0.6794412043713336,0.6758508914100486,0.8332697885855036,1.0,2667,2667,0.0,0.0
P21599,0,0.4125482991874692,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P0AES0,36,0.6541127253744822,0.653160453808752,0.8332697885855036,1.0,2667,2667,0.0,0.0
P0AES0,39,0.8690593173422203,0.86709886547812,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,42,0.8677302695347847,0.8654781199351702,0.8332697885855036,1.0,2667,2667,1.0,0.0
P21599,41,0.4209698655392943,0.4126984126984127,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,42,0.41231287887955803,0.4126984126984127,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,43,0.42139706081713324,0.4074074074074074,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,4,0.5069194393028914,0.5343915343915344,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,5,0.4266437594771553,0.4268077601410934,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,6,0.4475280537022819,0.3844797178130511,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,7,0.4247286549498772,0.4144620811287478,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,8,0.40993553054545423,0.4038800705467372,0.7736989530048987,1.0,2667,2667,0.0,0.0
P0AES0,44,0.8485724130512858,0.8557536466774717,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,45,0.8781074164756958,0.8719611021069692,0.8332697885855036,1.0,2667,2667,1.0,0.0
P0AES0,47,0.8585630604926411,0.8589951377633711,0.8332697885855036,1.0,2667,2667,1.0,0.0
P21599,12,0.4185257266122157,0.4250440917107583,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,13,0.4134225285331397,0.3985890652557319,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,14,0.4227831309446107,0.4091710758377425,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,15,0.45872705065305985,0.4673721340388007,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,16,0.4119227160097051,0.4162257495590828,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,1,0.44020555631604247,0.4179894179894179,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,2,0.43988086145316496,0.4109347442680776,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,3,0.4075396660073575,0.3950617283950617,0.7736989530048987,1.0,2667,2667,0.0,0.0
P0ACP7,35,0.9035026691027783,0.9190751445086706,0.796415051870682,1.0,2667,2667,1.0,0.0
P0ACP7,21,0.6917343424557479,0.6965317919075145,0.796415051870682,1.0,2667,2667,0.0,0.0
P21599,9,0.41394891776094117,0.4126984126984127,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,10,0.41281480026636874,0.4074074074074074,0.7736989530048987,1.0,2667,2667,0.0,0.0
P21599,11,0.40787890931622955,0.3950617283950617,0.7736989530048987,1.0,2667,2667,0.0,0.0
P0A6B4,47,0.8759022309711286,0.8888888888888888,0.8470859226457471,1.0,2667,2667,1.0,0.0
P0A6L2,0,0.25690799904031286,0.2315112540192926,0.8797711794708576,1.0,2667,2667,0.0,0.0
Q46856,27,0.8784737014256196,0.8914893617021277,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,43,0.8978515983374419,0.9148936170212766,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,38,0.9514507495073755,0.9574468085106383,0.940115563935519,1.0,2667,2667,1.0,0.0
Q46856,37,0.9085194137966796,0.9063829787234042,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,36,0.9448747098102099,0.948936170212766,0.940115563935519,1.0,2667,2667,1.0,0.0
Q46856,47,0.9489760588437083,0.951063829787234,0.940115563935519,1.0,2667,2667,1.0,0.0
Q46856,35,0.9090076506394149,0.9127659574468086,0.940115563935519,1.0,2667,2667,0.0,0.0
Q46856,49,0.8007379396724346,0.7957446808510639,0.940115563935519,1.0,2667,2667,0.0,0.0
P0A6B4,6,0.8871859767529059,0.8888888888888888,0.8470859226457471,1.0,2667,2667,1.0,0.0
Q46856,34,0.6870944323448931,0.6042553191489362,0.940115563935519,1.0,2667,2667,0.0,0.0
